code,id,name
M913,5008,PSEUDOCOXALGIA
M918,5009,OTRAS OSTEOCONDROSIS JUVENILES DE LA CADERA Y DE LA PELVIS
M919,5010,"OSTEOCONDROSIS JUVENIL DE LA CADERA Y DE LA PELVIS, SIN OTRA ESPECIFICACION"
M920,5011,OSTEOCONDROSIS JUVENIL DEL HUMERO
M921,5012,OSTEOCONDROSIS JUVENIL DEL CUBITO Y DEL RADIO
M922,5013,OSTEOCONDROSIS JUVENIL DE LA MANO
M923,5014,OTRAS OSTEOCONDROSIS JUVENILES DEL MIEMBRO SUPERIOR
M924,5015,OSTEOCONDROSIS JUVENIL DE LA ROTULA
M925,5016,OSTEOCONDROSIS JUVENIL DE LA TIBIA Y DEL PERONE
M926,5017,OSTEOCONDROSIS JUVENIL DEL TARSO
M927,5018,OSTEOCONDROSIS JUVENIL DEL METATARSO
M928,5019,OTRAS OSTEOCONDROSIS JUVENILES ESPECIFICADAS
M929,5020,"OSTEOCONDROSIS JUVENIL, NO ESPECIFICADA"
M930,5021,DESLIZAMIENTO DE LA EPIFISIS FEMORAL SUPERIOR (NO TRAUMATICO)
M931,5022,ENFERMEDAD DE KIENBÖCK DEL ADULTO
M932,5023,OSTEOCONDROSIS DISECANTE
M938,5024,OTRAS OSTEOCONDROPATIAS ESPECIFICADAS
M939,5025,"OSTEOCONDROPATIA, NO ESPECIFICADA"
M940,5026,SINDROME DE LA ARTICULACION CONDROCOSTAL [TIETZE]
M941,5027,POLICONDRITIS RECIDIVANTE
M942,5028,CONDROMALACIA
M943,5029,CONDROLISIS
M948,5030,OTROS TRASTORNOS ESPECIFICADOS DEL CARTILAGO
M949,5031,"TRASTORNO DEL CARTILAGO, NO ESPECIFICADO"
M950,5032,DEFORMIDAD ADQUIRIDA DE LA NARIZ
M951,5033,OREJA EN COLIFLOR
M952,5034,OTRAS DEFORMIDADES ADQUIRIDAS DE LA CABEZA
M953,5035,DEFORMIDAD ADQUIRIDA DEL CUELLO
M954,5036,DEFORMIDAD ADQUIRIDA DE COSTILLAS Y TORAX
M955,5037,DEFORMIDAD ADQUIRIDA DE LA PELVIS
M958,5038,OTRAS DEFORMIDADES ADQUIRIDA ESPECIFICADAS DEL SISTEMA OSTEOMUSCULAR
M959,5039,"DEFORMIDAD ADQUIRIDA DEL SISTEMA OSTEOMUSCULAR, NO ESPECIFICADA"
M960,5040,SEUDOARTROSIS CONSECUTIVA A FUSION O ARTRODESIS
M961,5041,"SINDROME POSTLAMINECTOMIA, NO CLASIFICADO EN OTRA PARTE"
M962,5042,CIFOSIS POSTRADIACION
M963,5043,CIFOSIS POSTLAMINECTOMIA
M964,5044,LORDOSIS POSTQUIRURGICA
M965,5045,ESCOLIOSIS POSTRRADIACION
M966,5046,"FRACTURA DE HUESO POSTERIOR A INSERCION O IMPLANTE ORTOPEDICO, PROTESIS ARTICULAR O PLACA OSEA"
M968,5047,OTROS TRASTORNOS OSTEOMUSCULARES CONSECUTIVOS A PROCEDIMIENTOS
M969,5048,TRASTORNOS OSTEOMUSCULARES NO ESPECIFICADOS CONSECUTIVOS A PROCEDIMIENTOS
M990,5049,DISFUNCION SEGMENTAL O SOMATICA
M991,5050,COMPLEJO DE SUBLUXACION (VERTEBRAL)
M992,5051,SUBLUXACION CON ESTENOSIS DEL CANAL NEURAL
M993,5052,ESTENOSIS OSEA DEL CANAL NEURAL
M994,5053,ESTENOSIS DEL CANAL NEURAL POR TEJIDO CONJUNTIVO
M995,5054,ESTENOSIS DEL CANAL NEURAL POR DISCO INTERVERTEBRAL
M996,5055,ESTENOSIS OSEA Y SUBLUXACION DE LOS AGUJEROS INTERVERTEBRALES
M997,5056,ESTENOSIS DE LOS AGUJEROS INTERVERTEBRALES POR TEJIDO CONJUNTIVO O POR DISCO INTERVERTEBRAL
M998,5057,OTRAS LESIONES BIOMECANICAS
M999,5058,"LESION BIOMECANICA, NO ESPECIFICADA"
N000,5059,SINDROME NEFRÍTICO AGUDO: ANOMALIA GLOMERULAR MINIMA
N001,5060,SINDROME NEFRÍTICO AGUDO: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N002,5061,SINDROME NEFRITICO AGUDO: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N003,5062,SINDROME NEFRITICO AGUDO: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N004,5063,SINDROME NEFRITICO AGUDO: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N005,5064,SINDROME NEFRITICO AGUDO: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N006,5065,SINDROME NEFRITICO AGUDO: ENFERMEDAD POR DEPOSITOS DENSOS
N007,5066,SINDROME NEFRITICO AGUDO: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N008,5067,SINDROME NEFRITICO AGUDO: OTRAS
N009,5068,SINDROME NEFRITICO AGUDO: NO ESPECIFICADA
N010,5069,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: ANOMALIA GLOMERULAR MINIMA
N011,5070,SINDROME NEFRÍTICO RAPIDAMENTE PROGRESIVO: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N012,5071,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N013,5072,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N014,5073,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N015,5074,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N016,5075,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: ENFERMEDAD POR DEPOSITOS DENSOS
N017,5076,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N018,5077,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: OTRAS
N019,5078,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO: NO ESPECIFICADA
N020,5079,HEMATURIA RECURRENTE Y PERSISTENTE: ANOMALIA GLOMERULAR MINIMA
N021,5080,HEMATURIA RECURRENTE Y PERSISTENTE: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N022,5081,HEMATURIA RECURRENTE Y PERSISTENTE: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N023,5082,HEMATURIA RECURRENTE Y PERSISTENTE: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N024,5083,HEMATURIA RECURRENTE Y PERSISTENTE: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N025,5084,HEMATURIA RECURRENTE Y PERSISTENTE: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N026,5085,HEMATURIA RECURRENTE Y PERSISTENTE: ENFERMEDAD POR DEPOSITOS DENSOS
N027,5086,HEMATURIA RECURRENTE Y PERSISTENTE: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N028,5087,HEMATURIA RECURRENTE Y PERSISTENTE: OTRAS
N029,5088,HEMATURIA RECURRENTE Y PERSISTENTE: NO ESPECIFICADA
N030,5089,SINDROME NEFRITICO CRONICO: ANOMALIA GLOMERULAR MINIMA
N031,5090,SINDROME NEFRITICO CRONICO: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N032,5091,SINDROME NEFRITICO CRONICO: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N033,5092,SINDROME NEFRITICO CRONICO: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N034,5093,SINDROME NEFRITICO CRONICO: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N035,5094,SINDROME NEFRITICO CRONICO: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N036,5095,SINDROME NEFRITICO CRONICO: ENFERMEDAD POR DEPOSITOS DENSOS
N037,5096,SINDROME NEFRITICO CRONICO: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N038,5097,SINDROME NEFRITICO CRONICO: OTRAS
N039,5098,SINDROME NEFRITICO CRONICO: NO ESPECIFICADA
N040,5099,SINDROME NEFROTICO: ANOMALIA GLOMERULAR MINIMA
N041,5100,SINDROME NEFROTICO: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N042,5101,SINDROME NEFROTICO: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N043,5102,SINDROME NEFROTICO: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N044,5103,SINDROME NEFROTICO: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N045,5104,SINDROME NEFROTICO: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N046,5105,SINDROME NEFROTICO: ENFERMEDAD POR DEPOSITOS DENSOS
N047,5106,SINDROME NEFROTICO: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N048,5107,SINDROME NEFROTICO: OTRAS
N049,5108,SINDROME NEFROTICO: NO ESPECIFICADA
N050,5109,SINDROME NEFRITICO NO ESPECIFICADO: ANOMALIA GLOMERULAR MINIMA
N051,5110,SINDROME NEFRITICO NO ESPECIFICADO: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N052,5111,SINDROME NEFRITICO NO ESPECIFICADO: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N053,5112,SINDROME NEFRITICO NO ESPECIFICADO: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N054,5113,SINDROME NEFRITICO NO ESPECIFICADO: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N055,5114,SINDROME NEFRITICO NO ESPECIFICADO: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N056,5115,SINDROME NEFRITICO NO ESPECIFICADO: ENFERMEDAD POR DEPOSITOS DENSOS
N057,5116,SINDROME NEFRITICO NO ESPECIFICADO: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N058,5117,SINDROME NEFRITICO NO ESPECIFICADO: OTRAS
N059,5118,SINDROME NEFRITICO NO ESPECIFICADO: NO ESPECIFICADA
N060,5119,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: ANOMALIA GLOMERULAR MINIMA
N061,5120,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS
N062,5121,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: GLOMERULONEFRITIS MEMBRANOSA DIFUSA
N063,5122,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA
N064,5123,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA
N065,5124,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA
N066,5125,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: ENFERMEDAD POR DEPOSITOS DENSOS
N067,5126,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA
N068,5127,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: OTRAS
N069,5128,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA: NO ESPECIFICADA
N070,5129,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: ANOMALIA GLOMERULAR MINIMA"
N071,5130,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS"
N072,5131,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: GLOMERULONEFRITIS MEMBRANOSA DIFUSA"
N073,5132,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA"
N074,5133,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA"
N075,5134,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA"
N076,5135,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: ENFERMEDAD POR DEPOSITOS DENSOS"
N077,5136,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA"
N078,5137,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: OTRAS"
N079,5138,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: NO ESPECIFICADA"
N080,5139,TRASTORNOS GLOMERULARES EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE
N081,5140,TRASTORNOS GLOMERULARES EN ENFERMEDADES NEOPLASICAS
N082,5141,TRASTORNOS GLOMERULARES EN ENFERMEDADES DE LA SANGRE Y OTROS TRASTORNOS QUE AFECTAN AL MECANISMO INMUNITARIO
N083,5142,TRASTORNOS GLOMERULARES EN DIABETES MELLITUS (E10-E14 CON CUARTO CARÁCTER COMUN .2)
N084,5143,"TRASTORNOS GLOMERULARES EN OTRAS ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS"
N085,5144,TRASTORNOS GLOMERULARES EN TRASTORNOS SISTEMICOS DEL TEJIDO CONJUNTIVO
N088,5145,TRASTORNOS GLOMERULARES EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N10,5146,NEFRITIS TUBULOINTERSTICIAL AGUDA
N110,5147,PIELONEFRITIS CRONICA NO OBSTRUCTIVA ASOCIADA CON REFLUJO
N111,5148,PIELONEFRITIS CRONICA OBSTRUCTIVA
N118,5149,OTRAS NEFRITIS TUBULOINTERSTICIALES CRONICAS
N119,5150,"NEFRITIS TUBULOINTERSTICIAL CRONICA, SIN OTRA ESPECIFICACION"
N12,5151,"NEFRITIS TUBULOINTERSTICIAL, NO ESPECIFICADA COMO AGUDA O CRONICA"
N130,5152,HIDRONEFROSIS CON OBSTRUCCION DE LA UNION URETERO-PELVICA
N131,5153,"HIDRONEFROSIS CON ESTRECHEZ URETERAL, NO CLASIFICADA EN OTRA PARTE"
N132,5154,HIDRONEFROSIS CON OBSTRUCCION POR CALCULOS DEL RIÑON Y DEL URETER
N133,5155,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS
N134,5156,HIDROURETER
N135,5157,TORSION Y ESTRECHEZ DEL URETER SIN HIDRONEFROSIS
N136,5158,PIONEFROSIS
N137,5159,UROPATIA ASOCIADA CON REFLUJO VESICOURETERAL
N138,5160,OTRAS UROPATIAS OBSTRUCTIVAS POR REFLUJO
N139,5161,"UROPATIA OBSTRUCTIVA POR REFLUJO, SIN OTRA ESPECIFICACION"
N140,5162,NEFROPATIA INDUCIDA POR ANALGESICOS
N141,5163,"NEFROPATIA INDUCIDA POR OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS"
N142,5164,"NEFROPATIA INDUCIDA POR DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS NO ESPECIFICADAS"
N143,5165,NEFROPATIA INDUCIDA POR METALES PESADOS
N144,5166,"NEFROPATIA TOXICA, NO ESPECIFICADA EN OTRA PARTE"
N150,5167,NEFROPATIA DE LOS BALCANES
N151,5168,ABSCESO RENAL Y PERIRRENAL
N158,5169,OTRAS ENFERMEDADES RENALES TUBULOINTERSTICIALES ESPECIFICADAS
N159,5170,"ENFERMEDAD RENAL TUBULOINTERSTICIAL, NO ESPECIFICADA"
N160,5171,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PATRTE
N161,5172,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES NEOPLASICAS
N162,5173,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES DE LA SANGRE Y EN TRASTORNOS QUE AFECTAN EL MECANISMO INMUNITARIO
N163,5174,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES METABOLICAS
N164,5175,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES DEL TEJIDO CONJUNTIVO
N165,5176,TRASTORNOS RENALES TUBULOINTERSTICIALES EN RECHAZO DE TRASPLANTE (T86.-)
N168,5177,TRASTORNOS RENALES TUBULOINTERSTICIALES EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N170,5178,INSUFICIENCIA RENAL AGUDA CON NECROSIS TUBULAR
N171,5179,INSUFICIENCIA RENAL AGUDA CON NECROSIS CORTICAL AGUDA
N172,5180,INSUFICIENCIA RENAL AGUDA CON NECROSIS MEDULAR
N178,5181,OTRAS INSUFICIENCIAS RENALES AGUDAS
N179,5182,"INSUFICIENCIA RENAL AGUDA, NO ESPECIFICADA"
N180,5183,INSUFICIENCIA RENAL TERMINAL
N188,5184,OTRAS INSUFICIENCIAS RENALES CRONICAS
N189,5185,"INSUFICIENCIA RENAL CRONICA, NO ESPECIFICADA"
N19,5186,INSUFICIENCIA RENAL NO ESPECIFICADA
N200,5187,CALCULO DEL RIÑON
N201,5188,CALCULO DEL URETER
N202,5189,CALCULO DEL RIÑON CON CALCULO DEL URETER
N209,5190,"CALCULO URINARIO, NO ESPECIFICADO"
N210,5191,CALCULO EN LA VEJIGA
N211,5192,CALCULO EN LA URETRA
N218,5193,OTROS CALCULOS DE LAS VIAS URINARIAS INFERIORES
N219,5194,"CALCULO DE LAS VIAS URINARIAS INFERIORES, NO ESPECIFICADO"
N220,5195,LITIASIS URINARIA EN ESQUISTOSOMIASIS [BILHARZIASIS] (B65.-)
N228,5196,CALCULO DE LAS VIAS URINARIAS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N23,5197,"COLICO RENAL, NO ESPECIFICADO"
N250,5198,OSTEODISTROFIA RENAL
N251,5199,DIABETES INSIPIDA NEFROGENA
N258,5200,OTROS TRASTORNOS RESULTANTES DE LA FUNCION TUBULAR RENAL ALTERADA
N259,5201,"TRASTORNO NO ESPECIFICADO, RESULTANTE DE LA FUNCION TUBULAR RENAL ALTERADA"
N26,5202,"RIÑON CONTRAIDO, NO ESPECIFICADO"
N270,5203,"RIÑON PEQUEÑO, UNILATERAL"
N271,5204,"RIÑON PEQUEÑO, BILATERAL"
N279,5205,"RIÑON PEQUEÑO, NO ESPECIFICADO"
N280,5206,ISQUEMIA E INFARTO DEL RIÑON
N281,5207,"QUISTE DE RIÑON, ADQUIRIDO"
N288,5208,OTROS TRASTORNOS ESPECIFICADOS DEL RIÑON Y DEL URETER
N289,5209,"TRASTORNO DEL RIÑON Y DEL URETER, NO ESPECIFICADO"
N290,5210,SIFILIS RENAL TARDIA (A52.7)
N291,5211,OTROS TRASTORNOS DEL RIÑON Y DEL URETER EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE
N298,5212,OTROS TRASTORNOS DEL RIÑON Y DEL URETER EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N300,5213,CISTITIS AGUDAS
N301,5214,CISTITIS INTERSTICIAL (CRONICA)
N302,5215,OTRAS CISTITIS CRONICAS
N303,5216,TRIGONITIS
N304,5217,CISTITIS POR IRRADIACION
N308,5218,OTRAS CISTITIS
N309,5219,"CISTITIS, NO ESPECIFICADA"
N310,5220,"VEJIGA NEUROPATICA NO INHIBIDA, NO CLASIFICADA EN OTRA PARTE"
N311,5221,"VEJIGA NEUROPATICA REFLEJA, NO CLASIFICADA EN OTRA PARTE"
N312,5222,"VEJIGA NEUROPATICA FLACIDA, NO CLASIFICADA EN OTRA PARTE"
N318,5223,OTRAS DISFUNCIONES NEUROMUSCULARES DE LA VEJIGA
N319,5224,"DISFUNCION NEUROMUSCULAR DE LA VEJIGA, NO ESPECIFICADA"
N320,5225,OBSTRUCCION DE CUELLO DE LA VEJIGA
N321,5226,FISTULA VESICOINTESTINAL
N322,5227,"FISTULA DE LA VEJIGA, NO CLASIFICADA EN OTRA PARTE"
N323,5228,DIVERTICULO DE LA VEJIGA
N324,5229,"RUPTURA DE LA VEJIGA, NO TRAUMATICA"
N328,5230,OTROS TRASTORNOS ESPECIFICADOS DE LA VEJIGA
N329,5231,"TRASTORNO DE LA VEJIGA, NO ESPECIFICADO"
N330,5232,CISTITIS TUBERCULOSA (A18.1)
N338,5233,TRASTORNOS DE LA VEJIGA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N340,5234,ABSCESO URETRAL
N341,5235,URETRITIS NO ESPECIFICADA
N342,5236,OTRAS URETRITIS
N343,5237,"SINDROME URETRAL, NO ESPECIFICADO"
N350,5238,ESTRECHEZ URETRAL POSTRAUMATICA
N351,5239,"ESTRECHEZ URETRAL POSTINFECCION, NO CLASIFICADA EN OTRA PARTE"
N358,5240,OTRAS ESTRECHECES URETRALES
N359,5241,"ESTRECHEZ URETRAL, NO ESPECIFICADA"
N360,5242,FISTULA DE LA URETRA
N361,5243,DIVERTICULO DE LA URETRA
N362,5244,CARUNCULA URETRAL
N363,5245,PROLAPSO DE LA MUCOSA URETRAL
N368,5246,OTROS TRASTORNOS ESPECIFICADOS DE LA URETRA
N369,5247,"TRASTORNO DE LA URETRA, NO ESPECIFICADO"
N370,5248,URETRITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N378,5249,OTROS TRASTORNOS URETRALES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N390,5250,"INFECCION DE VIAS URINARIAS, SITIO NO ESPECIFICADO"
N391,5251,"PROTEINURIA PERSISTENTE, NO ESPECIFICADA"
N392,5252,"PROTEINURIA ORTOSTATICA, NO ESPECIFICADA"
N393,5253,INCONTINENCIA URINARIA POR TENSION
N394,5254,OTRAS INCONTINENCIAS URINARIAS ESPECIFICADAS
N398,5255,OTROS TRASTORNOS ESPECIFICADOS DEL SISTEMA URINARIO
N399,5256,"TRASTORNO DEL SISTEMA URINARIO, NO ESPECIFICADO"
N40,5257,HIPERPLASIA DE LA PROSTATA
N410,5258,PROSTATITIS AGUDA
N411,5259,PROSTATITIS CRONICA
N412,5260,ABSCESO DE LA PROSTATA
N413,5261,PROSTATOCISTITIS
N418,5262,OTRAS ENFERMEDADES INFLAMATORIAS DE LA PROSTATA
N419,5263,"ENFERMEDAD INFLAMATORIA DE LA PROSTATA, NO ESPECIFICADA"
N420,5264,CALCULO DE LA PROSTATA
N421,5265,CONGESTION Y HEMORRAGIA DE LA PROSTATA
N422,5266,ATROFIA DE LA PROSTATA
N428,5267,OTROS TRASTORNOS ESPECIFICADOS DE LA PROSTATA
N429,5268,"TRASTORNO DE LA PROSTATA, NO ESPECIFICADO"
N430,5269,HIDROCELE ENQUISTADO
N431,5270,HIDROCELE INFECTADO
N432,5271,OTRAS HIDROCELES
N433,5272,"HIDROCELE, NO ESPECIFICADO"
N434,5273,ESPERMATOCELE
N44,5274,TORSION DEL TESTICULO
N450,5275,"ORQUITIS, EPIDIDIMITIS Y ORQUIEPIDIDIMITIS CON ABSCESO"
N459,5276,"ORQUITIS, EPIDIDIMITIS Y ORQUIEPIDIDIMITIS SIN ABSCESO"
N46,5277,ESTERILIDAD EN EL VARON
N47,5278,"PREPUCIO REDUNDANTE, FIMOSIS Y PARAFIMOSIS"
N480,5279,LEUCOPLASIA DEL PENE
N481,5280,BALANOPOSTITIS
N482,5281,OTROS TRASTORNOS INFLAMATORIOS DEL PENE
N483,5282,PRIAPISMO
N484,5283,IMPOTENCIA DE ORIGEN ORGANICO
N485,5284,ULCERA DEL PENE
N486,5285,INDURACION PLASTICA DEL PENE
N488,5286,OTROS TRASTORNOS ESPECIFICADOS DEL PENE
N489,5287,"TRASTORNO DEL PENE, NO ESPECIFICADO"
N490,5288,TRASTORNOS INFLAMATORIOS DE VESICULA SEMINAL
N491,5289,"TRASTORNOS INFLAMATORIOS DEL CORDON ESPERMATICO, TUNICA VAGINAL Y CONDUCTO DEFERENTE"
N492,5290,TRASTORNOS INFLAMATORIOS DEL ESCROTO
N498,5291,OTROS TRASTORNOS INFLAMATORIOS DE LOS ORGANOS GENITALES MASCULINOS
N499,5292,"TRASTORNO INFLAMATORIO DE ORGANO MASCULINO, NO ESPECIFICADO"
N500,5293,ATROFIA DEL TESTICULO
N501,5294,TRASTORNOS VASCULARES DE LOS ORGANOS GENITALES MASCULINOS
N508,5295,OTROS TRASTORNOS ESPECIFICADOS DE LOS ORGANOS GENITALES MASCULINOS
N509,5296,TRASTORNO NO ESPECIFICADO DE LOS ORGANOS GENITALES MASCULINOS
N510,5297,TRASTORNOS DE PROSTATA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N511,5298,TRASTORNO DEL TESTICULO Y DEL EPIDIDIMO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N512,5299,BALANITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N518,5300,OTROS TRASTORNOS DE LOS ORGANOS GENITALES MASCULINOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N600,5301,QUISTE SOLITARIO DE LA MAMA
N601,5302,MASTOPATIA QUISTICA DIFUSA
N602,5303,FIBROADENOSIS DE LA MAMA
N603,5304,FIBROESCLEROSIS DE MAMA
N604,5305,ECTASIA DE CONDUCTO MAMARIO
N608,5306,OTRAS DISPLASIAS MAMARIAS BENIGNAS
N609,5307,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION"
N61,5308,TRASTORNOS INFLAMATORIOS DE LA MAMA
N62,5309,HIPERTROFIA DE LA MAMA
N63,5310,MASA NO ESPECIFICADA EN LA MAMA
N640,5311,FISURA Y FISTULA DEL PEZON
N641,5312,NECROSIS GRASA DE LA MAMA
N642,5313,ATROFIA DE LA MAMA
N643,5314,GALACTORREA NO ASOCIADA CON EL PARTO
N644,5315,MASTODINIA
N645,5316,OTROS SIGNOS Y SINTOMAS RELATIVOS A LA MAMA
N648,5317,OTROS TRASTORNOS ESPECIFICADOS DE LA MAMA
N649,5318,"TRASTORNO DE LA MAMA, NO ESPECIFICADO"
N700,5319,SALPINGITIS Y OOFORITIS AGUDA
N701,5320,SALPINGITIS Y OOFORITIS CRONICA
N709,5321,"SALPINGITIS Y OOFORITIS, NO ESPECIFICADAS"
N710,5322,ENFERMEDAD INFLAMATORIA AGUDA DEL UTERO
N711,5323,ENFERMEDAD INFLAMATORIA CRONICA DEL UTERO
N719,5324,"ENFERMEDAD INFLAMATORIA DEL UTERO, NO ESPECIFICADAS"
N72,5325,ENFERMEDAD INFLAMATORIA DEL CUELLO UTERINO
N730,5326,PARAMETRITIS Y CELULITIS PELVICA AGUDA
N731,5327,PARAMETRITIS Y CELULITIS PELVICA CRONICA
N732,5328,PARAMETRITIS Y CELULITIS PELVICA NO ESPECIFICADA
N733,5329,"PERITONITIS PELVICA AGUDA, FEMENINA"
N734,5330,"PERITONITIS PELVICA CRONICA, FEMENINA"
N735,5331,"PERITONITIS PELVICA FEMENINA, NO ESPECIFICADA"
N736,5332,ADHERENCIAS PERITONEALES PELVICAS FEMENINAS
